Text,Class
"_J  Beginning to think that perhaps it isAhJudith Chalmers😉.
Well out of those airlines me",2
 _ThePilot  You have it made👍,2
" _ThePilot  Socially distanced of courseAnd according to my KLM retired friend,",2
_ThePilot  WellI never heard that version of eventsYou are a real Conspiracy Theory practiti,2
" _ThePilot  Don't worrythe RAF P-8's will be out over the North Sea!
Unless we r",2
"I just bought a Warchild Long Sleeve Tee from   
WellI have a child :-)",2
Cox AutomotivePrevent the loss of irreplaceable UK Aviation HistorySave Bruntingthorpe #SaveBrunty Sign the P,2
_ThePilot  It’s only the Brits that retire a/c (HarriersNimrods etc.without replacementsDo,2
" Probably as you inform that you are a Gun Owner!
Hope you were well screened at BZN 😀",2
 And that photo reminds me of.....Firs Farm?,2
 And it’s not 336 ....thought pax had to wear facemasks now?,2
 Makes me feel ancientthinking back to a Paris Airshow where I first saw one and 25yrs ago at a show at Niagara.,2
"  Was it the Power of Suggestionor was I just missing Kermit😂
Fuel price changes on the 1st",2
" Thought as muchthough try to never assume.
Landed there twice....always find it strange 😯",2
 ConfusedHalton or Enstone??,2
 It was noted 👏,2
   .....half asleep...wlac was there all alongSecond coffee coming up😂,2
   Ahnow I see the fuel pumps in the r/h corner 😊,2
 And a Douglas tractor 😊,2
   Which airfield is thatBlackbusheFairoaks?,2
"RT _AirportDramatic skies and an equally dramatic shot🧡🙌

📷 ",2
"From Lee to Glosvia Portsmouth  via  #Pilot #aviation #avgeeks #aviationlovers 
So",2
" Wellof you like the name Karenwhatever the reasonwho are we to argue😉
Oh to be pampered 😀🤣😜👏",2
" Talk about random
Schemer methinks 😀",2
Ahhh you are too kind Dave ,2
#Dontrushchallenge JackBump and I are in there!Thank you to all our key workers Donations for all amazing k,2
 Definitely!,2
"RT In #aviationwe truly love what we do

Let's support our colleagues around the globe during these difficult timesPls post a…",2
Happy Birthday Captain DaveEnjoy the sunshine with your familyhope your wife bakes you the BEST cake,2
"RT _briggsBeen a while since I last flewLove being at home with the family but would like to get back to work at some point.
I got…",2
 Thanks you!,2
 NoI am expecting baby number 2 in August 😊,2
 NoI am expecting baby number 2 😊,2
This Popped up on my phone this morning from my Easyjet days and made me smile so thought I’d sharesending lots o,2
Speedbird-Z A new student website to showcase the world of aviationto help you build your understanding of our,2
 Happy birthday Helen 🥳,2
RT This isn’t my diagram but I’ve seen it posted by a few people nowExpresses how the aviation community should and hope…,2
Back in the game with this gorgeous bunch today We are at HQ recruiting pilots for the A320 campaign which is cur,2
RT _AirwaysWith just 7 days to go until our fly by with  at see how their pilots fared swapping a 2-seat…,2
 My super cute niece and nephew 🥰,2
Super proud of my friend Iris 👩‍✈️I will definitely be tuning in tonight'Inside the cockpitwith easyJet's f,2
 _Airways 🙌Welcome 😊👩‍✈️,2
  Very cool👌,2
 Definitely in cake!🤣👌,2
Leaving lunch with some very cute pressies from the team THANK YOUWe haven’t quite finished working yetbut wa,2
_adam Yeayyyyyy...congratulations 👌,2
Nice to see ,2
 Hope so🤣,2
Happy international women’s day everyoneI take my hat off to all those working mums who manage to continue to be,2
 You two!!!👌,2
 Ohhh good luckLook out for my brotherhe has a course in the summer I think!!!!,2
 You go girl!!👩‍✈️,2
 Thank you 😊,2
Oh how I miss this office 👩‍✈️Exciting times on the ground though as the recruitment team launch a Newly Qualifie,2
👌Congrats James,2
 _Airways Keep your eye out for a FANWould be to have you on the team 👌😁,2
@_FaisalArief _Airways As long as you can convert your license to an EASA one and have the right to live an,2
Off to Abu Dhabi today for a _Airways recruitment road showsee you there if you are planning to attend 😊,2
RT Aviation Minister Liz Sugg speaks  Maternity Pay Parliamentary Receptionencouraging industry to continue…,2
I spent yesterday evening at Westminster supporting the launch of a parliamentary campaign for fairer maternity pay,2
 Gaw-jus 😍,2
_airways #Pilot #recruitment roadshows will be taking place in Abu DhabiGatwick Manchester throughout F,2
 Oh I Love itThanks for sharing 👌😊,2
 Look how gorgeous he is though ❤Hopefully it’s just a phase..🤞,2
 Oh no  😕Poppy is always in her crate whenever we go out I don’t trust her at all not to destroy the,2
_Airways have opened recruitment campaigns specifically for B777/787 rated and A350/A380 rated pilots today,2
 Thanks!,2
 The photos were taken a few months back 😜!,2
Behind the scenes at a photo shoot..Channels Editor Duncan really went the extra mileby squeezing himself in be,2
Doing my bit to help BA promote a new transfer service#pilotlife ,2
 Yes I will have a return to work course not sure exactly what that consist of yet👩‍✈️,2
Working ground duties today with the lovely  👩🏻‍✈️👩🏼‍✈️I miss flyingI miss jetting off to sunny d,2
Take off into 2019 with confidence and lovewishing you all a happy and successful 2019 ✨Picture is of me taking o,2
 Gorgeous boy 😍🐶,2
 AbsolutelydefinitelyMerry Christmas  to you all 🐶🎄❤️,2
 gorgeous!!!,2
_Walker hope you are enjoying your retirement Captain 😊,2
A very Merry Christmas to all flying crew working over the festive season🎄Pic from Christmas Day last yearflyin,2
Santa will be briefing his approach chart over the next couple of days 🎅😜#avgeek #pilot #flying #christmas ,2
Happy birthday 🎈,2
    _Airways Can’t waitAll tuned in...😝,2
 Have a wonderful time!,2
Caption this Bless her heart ❤️..#labrador #puppy ,2
Had such a great weekend tagging along with one of my besties on her trip to Miami ☀️🏝I miss flying and my old li,2
_Tredwell I guess it’s not everyone’s cup of teabut It made me smile 😊,2
_T11 sure😊,2
 Thank you!Very kind!,2
 Gorgeous 😍,2
 Haha thanks Captain 😊!,2
Evening allif you are interested in my pregnancy journeyI will be sharing posts on a new Instagram account I ju,2
Thank you for all your congrats!Totally blown away by all your love and kindness..I will keep you updated wit,2
 Thanks Robbie 😊!! Miss you guys already..✈️,2
 Thank youAt the moment I am working with the recruitment teamI will get simulator training when I return to work 👩‍✈️✈️,2
_514 Gosh I am not surethat’s at least a year awayI will document when the time comes 😊,2
 hope so!,2
 Looks great 👌👌,2
 I can only imagine!!,2
 Yes it’s company policy ✈️,2
Sooo...I haven’t been flying recently as I have been busy growing a tiny human 😍We’ve had our three month scan an,2
RT Female pilotsWhich airline has the highest number,2
 It wasn’t me either...I know nothing about what happened at the mobut I am sure my colleagues did a fantastic job ✈️,2
 Oh no....Monty 🙈,2
 The Airbus broomstick everytime 😍👌🧙‍♀️,2
"Happy Halloween Couldn’t resist reposting this from last year 🤣
#HappyHallowen #pilot ",2
 Yeswhilst the Captain was on his break!,2
 The Captain was taking his break 😊,2
Flying home for the weekend is the best feeling 😊🙌👩‍✈️#Pilotlife #A380 #pilot #flying #avgeek ,2
 _Airways Keep an eye on BA’s LinkedIn I will try to post the next one on here too 😊,2
 _Airways Thank you!,2
 _Airways Keep an eye on BA’s LinkedIn I will try to post it on here too 😊,2
 _Airways Thank you!😊,2
 _Airways Inspiring both girls and boys is the aim!😜,2
Happy Monday TwitterSnap of the _airways mobile simulatorwith me guiding a budding young aspiring pilot,2
_walker_85   Go Katie 👏🙌,2
 _Airways I switch to flatter shoes when flyingI find it easier on the rudder pedalsI know som,2
The  Virtual reality headset was impressiveI really felt like I was in the cockpitvery clever 👏,2
 Love him😍,2
Been talking to aspiring pilots this evening _airways HQ so nice to have the female pilot workforce so we,2
At  todayVery cool place for kids to experience a variety of careers...including being a,2
 ThanksIt’s called Sapphire salute from  😊,2
 Wasn’t meGreat shot though 😊,2
The best thing to come home from work to (except my husband of course 😜Poppy is now 14 weeks oldshe is growing,2
 nice to see you today 😊,2
  We have a similar set upPoppy loves going to Doggy day care 😊🐶,2
Monty and Poppys play date 😍!Thanks  for a lovely afternoon #girlswhoflyandhavegorgeousdogs,2
 Yesmore so when crossing the Atlantic👩‍✈😊,2
 Must haveI don’t remember BABAN 😊,2
 Just flying the flight planwe were on time with a good tailwind ✈️,2
 doubtfulwould be a little too close for comfort!,2
 Ohhhh interesting!😊👌,2
_Walker _Airways You’ll be missed Colin...😊,2
The lovely Holly flew #PrinceWilliam this week looking good 😊👩‍✈#A380 #pilot #EndWildlifeCrime,2
Landing the A380 using the Back Up Speed Scale (BUSSa system available to pilots after an unreliable airspeed e,2
 Love to😊,2
 Have you sent him to training schoolwhich one did you useHe is adorable😍,2
   Yesjoining the air cadets is a great idea 👌,2
_pomorska Not me...sorryHave a great flight 😊,2
 Amazing!!👌,2
_Assistant  are my fav!!,2
 Thank you😊,2
Shameless flight deck selfie 🤳Why isn’t the headset microphone near mouth you may thinkThat would be because I,2
Thanks for all your suggestionsGoing to give Ozark a try firstseems to be popular with you guys!😊,2
Looking for a new Netflix/Prime series to get my teeth into...any suggestions😊,2
       Not mehave a fab flight!,2
   Thank you Emily!!,2
 Haha just confirming our taxi instructions I think!!,2
Love theseespecially pic number 3That’s definitely me😊👌👩‍✈,2
  Not this timewas rainy this morningSo soin class and shopping for me😊,2
It’s me!!Great pics again..Thanks so much Kent ,2
 Love this Helen😊,2
RT Ever wondered how big an A380 wing isWell here's me attempting to reach up to the top of a wing route from one of th…,2
